article_index,baseline_rouge1,baseline_rouge2,baseline_rougeL,gpt2_rouge1,gpt2_rouge2,gpt2_rougeL
256,0.18695652173913044,0.039301310043668124,0.08695652173913043,0.2852941176470588,0.04129793510324483,0.15588235294117647
257,0.10238907849829353,0.013745704467353953,0.0477815699658703,0.2085308056872038,0.014285714285714287,0.12322274881516587
258,0.15915119363395225,0.021333333333333333,0.06896551724137932,0.32124352331606215,0.05199306759098786,0.14507772020725387
259,0.27309236947791166,0.07287449392712551,0.18473895582329317,0.25,0.01935483870967742,0.16025641025641027
260,0.169811320754717,0.03164556962025317,0.09433962264150943,0.18221258134490237,0.008714596949891067,0.09978308026030368
261,0.17600000000000002,0.05898123324396783,0.096,0.15,0.0223463687150838,0.08333333333333333
262,0.15625000000000003,0.05511811023622047,0.09375,0.21325648414985593,0.02318840579710145,0.10951008645533142
263,0.31460674157303375,0.12994350282485875,0.16853932584269665,0.25000000000000006,0.0411522633744856,0.10245901639344263
264,0.26909090909090916,0.08058608058608058,0.16,0.18473895582329317,0.008064516129032258,0.09638554216867469
265,0.1932367149758454,0.058536585365853655,0.1256038647342995,0.15999999999999998,0.01238390092879257,0.0923076923076923
266,0.15807560137457044,0.03460207612456748,0.07560137457044674,0.13385826771653542,0.0,0.09448818897637794
267,0.15447154471544716,0.03278688524590164,0.08943089430894309,0.22169811320754715,0.02843601895734597,0.12264150943396226
268,0.36448598130841126,0.14150943396226415,0.28971962616822433,0.20991253644314864,0.011730205278592377,0.10495626822157432
269,0.16336633663366337,0.029850746268656716,0.07920792079207921,0.04109589041095891,0.00689655172413793,0.027397260273972598
270,0.24649859943977592,0.07323943661971831,0.1400560224089636,0.2204724409448819,0.00790513833992095,0.1062992125984252
271,0.1377049180327869,0.0066006600660066,0.07213114754098361,0.2433628318584071,0.022222222222222223,0.12389380530973454
272,0.27906976744186046,0.1596244131455399,0.21395348837209302,0.20625,0.025157232704402517,0.09999999999999999
273,0.14285714285714285,0.032679738562091505,0.10389610389610389,0.15333333333333332,0.0,0.08666666666666666
274,0.23423423423423423,0.054380664652567974,0.13213213213213212,0.2811881188118812,0.02385685884691849,0.14653465346534653
275,0.14831460674157304,0.02257336343115124,0.06292134831460675,0.19477434679334918,0.014319809069212411,0.10451306413301661
276,0.5995085995085995,0.3555555555555555,0.5995085995085995,0.34347048300536676,0.04308797127468582,0.1323792486583184
277,0.18750000000000003,0.04402515723270441,0.08125,0.2311111111111111,0.026785714285714284,0.11111111111111112
278,0.14457831325301204,0.024242424242424242,0.08433734939759036,0.2217973231357553,0.015355086372360846,0.11089866156787764
279,0.1693121693121693,0.047872340425531915,0.12698412698412698,0.16082474226804125,0.028985507246376812,0.09072164948453608
280,0.17575757575757578,0.03048780487804878,0.09090909090909091,0.1822125813449024,0.013071895424836602,0.0911062906724512
281,0.1610738255033557,0.020270270270270268,0.09395973154362416,0.26905829596412556,0.02702702702702703,0.12107623318385652
282,0.15615615615615616,0.018126888217522657,0.08408408408408408,0.03755868544600939,0.0,0.02816901408450704
283,0.23660714285714285,0.044843049327354265,0.13839285714285712,0.2866141732283464,0.01579778830963665,0.12598425196850394
284,0.15384615384615385,0.022140221402214024,0.09523809523809523,0.19814241486068113,0.024922118380062305,0.11145510835913314
285,0.23571428571428574,0.03597122302158274,0.1357142857142857,0.15023474178403756,0.0047169811320754715,0.07981220657276995
286,0.09248554913294797,0.011695906432748537,0.046242774566473986,0.2456140350877193,0.01785714285714286,0.15789473684210525
287,0.18072289156626506,0.03636363636363637,0.12048192771084339,0.016877637130801686,0.0,0.016877637130801686
288,0.2043795620437956,0.05882352941176471,0.12408759124087591,0.21608040201005024,0.015151515151515152,0.11557788944723618
289,0.13973799126637554,0.01762114537444934,0.08733624454148473,0.20792079207920794,0.009950248756218904,0.0891089108910891
290,0.1867704280155642,0.047058823529411764,0.1245136186770428,0.21158690176322417,0.010126582278481013,0.10075566750629723
291,0.1787709497206704,0.03389830508474576,0.1229050279329609,0.1639344262295082,0.0,0.09836065573770493
292,0.07008086253369274,0.016260162601626015,0.043126684636118594,0.25,0.02952029520295203,0.15441176470588236
293,0.3365384615384615,0.1650485436893204,0.23076923076923075,0.2160278745644599,0.03508771929824561,0.0975609756097561
294,0.08695652173913043,0.0072992700729927005,0.043478260869565216,0.23318385650224216,0.013513513513513513,0.09417040358744395
295,0.32024169184290024,0.13981762917933133,0.16314199395770393,0.04255319148936171,0.0,0.04255319148936171
296,0.25742574257425743,0.06965174129353234,0.11386138613861385,0.26422018348623855,0.04419889502762431,0.12110091743119265
297,0.2214022140221402,0.08178438661710037,0.14760147601476017,0.21749408983451538,0.023752969121140142,0.11347517730496452
298,0.18685121107266436,0.013937282229965157,0.10380622837370242,0.16603773584905662,0.015209125475285171,0.10566037735849057
299,0.41025641025641024,0.16236162361623616,0.3443223443223444,0.2231404958677686,0.008333333333333333,0.1322314049586777
300,0.0893854748603352,0.022598870056497175,0.0782122905027933,0.15789473684210525,0.0,0.07894736842105263
301,0.6819484240687679,0.38616714697406346,0.6819484240687679,0.22653721682847894,0.058631921824104226,0.11003236245954695
302,0.17391304347826086,0.05247813411078717,0.08115942028985507,0.20210526315789473,0.008456659619450317,0.10105263157894737
303,0.09333333333333334,0.006711409395973155,0.05333333333333334,0.21004566210045664,0.009174311926605503,0.1095890410958904
304,0.2407407407407407,0.08074534161490685,0.1728395061728395,0.2797494780793319,0.033542976939203356,0.13778705636743216
305,0.2830188679245283,0.08860759493670885,0.12578616352201258,0.3503649635036496,0.019559902200488994,0.16545012165450124
306,0.18815331010452963,0.021052631578947368,0.08362369337979093,0.21874999999999997,0.031496062992125984,0.125
307,0.2616822429906542,0.07523510971786833,0.13707165109034267,0.12916666666666668,0.0041841004184100415,0.06666666666666668
308,0.40955631399317405,0.21305841924398625,0.3412969283276451,0.23093681917211328,0.0262582056892779,0.13071895424836602
309,0.23346303501945526,0.047058823529411764,0.08560311284046693,0.18764302059496568,0.004597701149425287,0.11441647597254007
310,0.21686746987951808,0.06666666666666667,0.12048192771084337,0.11811023622047244,0.0,0.07086614173228346
311,0.4495412844036697,0.19444444444444442,0.40366972477064217,0.28030303030303033,0.022900763358778622,0.15151515151515152
312,0.3017241379310345,0.10434782608695652,0.1206896551724138,0.20105820105820105,0.0320855614973262,0.08465608465608465
313,0.17989417989417988,0.0213903743315508,0.13756613756613756,0.1764705882352941,0.0,0.07352941176470587
314,0.25641025641025644,0.10362694300518135,0.1641025641025641,0.13538461538461538,0.006191950464396284,0.08
315,0.20600858369098712,0.025974025974025976,0.1459227467811159,0.2741116751269035,0.010256410256410256,0.14213197969543148
316,0.10354223433242507,0.010958904109589043,0.05449591280653951,0.2172284644194757,0.015037593984962405,0.10486891385767791
317,0.2222222222222222,0.013986013986013986,0.1111111111111111,0.24550898203592814,0.018072289156626505,0.1317365269461078
318,0.22695035460992907,0.0857142857142857,0.12056737588652482,0.14249363867684478,0.0,0.09669211195928752
319,0.1511879049676026,0.030368763557483733,0.0691144708423326,0.31402439024390244,0.04281345565749235,0.14939024390243902
320,0.13382899628252787,0.03745318352059925,0.08178438661710037,0.2262443438914027,0.013636363636363634,0.10407239819004525
321,0.12213740458015268,0.030690537084398978,0.11195928753180662,0.328719723183391,0.03819444444444445,0.1764705882352941
322,0.43579766536964987,0.23529411764705882,0.29571984435797666,0.2599118942731278,0.08407079646017698,0.15418502202643172
323,0.1755485893416928,0.012618296529968454,0.0877742946708464,0.28308823529411764,0.047970479704797044,0.14338235294117646
324,0.26038781163434904,0.061281337047353765,0.2105263157894737,0.28415300546448086,0.03296703296703297,0.14754098360655737
325,0.09917355371900825,0.0110803324099723,0.04958677685950413,0.07773851590106007,0.021352313167259787,0.04240282685512367
326,0.20289855072463767,0.04878048780487805,0.16425120772946858,0.18289085545722714,0.0,0.10029498525073748
327,0.09302325581395347,0.023529411764705882,0.05813953488372093,0.15555555555555559,0.0,0.1111111111111111
328,0.43046357615894043,0.23333333333333336,0.1986754966887417,0.2275711159737418,0.017582417582417582,0.12253829321663019
329,0.2494623655913978,0.11231101511879052,0.14193548387096772,0.1664050235478807,0.003149606299212598,0.09733124018838304
330,0.18575851393188852,0.006230529595015575,0.0804953560371517,0.3165735567970205,0.029906542056074768,0.1378026070763501
331,0.21757322175732216,0.0590717299578059,0.1422594142259414,0.2289416846652268,0.026030368763557486,0.12958963282937364
332,0.15211267605633805,0.039660056657223795,0.07323943661971832,0.3127413127413127,0.050387596899224806,0.12741312741312744
333,0.12834224598930483,0.02150537634408602,0.0802139037433155,0.27255278310940506,0.030828516377649325,0.15738963531669867
334,0.1894150417827298,0.05602240896358543,0.11142061281337047,0.25700934579439255,0.051643192488262914,0.13084112149532712
335,0.24324324324324326,0.061224489795918366,0.10810810810810811,0.28699551569506726,0.04054054054054054,0.14798206278026907
336,0.3517915309446254,0.11147540983606556,0.2214983713355049,0.14705882352941174,0.017751479289940832,0.07058823529411765
337,0.2620689655172414,0.0625,0.1310344827586207,0.2743142144638404,0.025062656641604012,0.12468827930174563
338,0.1941747572815534,0.05853658536585365,0.10194174757281553,0.20718816067653278,0.042462845010615716,0.12262156448202961
339,0.14603174603174604,0.025559105431309903,0.10158730158730159,0.27886710239651413,0.013129102844638951,0.12636165577342048
340,0.29943502824858753,0.10795454545454546,0.15254237288135594,0.1380952380952381,0.004784688995215311,0.07619047619047618
341,0.16155988857938716,0.03921568627450981,0.09470752089136487,0.08571428571428572,0.0,0.0642857142857143
342,0.23050847457627116,0.054607508532423216,0.10847457627118644,0.0,0.0,0.0
343,0.24347826086956523,0.08771929824561404,0.2173913043478261,0.1939393939393939,0.024390243902439022,0.10303030303030303
344,0.5303030303030304,0.32061068702290074,0.45454545454545453,0.17857142857142858,0.009009009009009009,0.125
345,0.3093333333333333,0.128686327077748,0.24533333333333326,0.3137254901960784,0.02862254025044723,0.1390374331550802
346,0.20392156862745095,0.023715415019762848,0.06274509803921569,0.13215859030837002,0.008849557522123895,0.07929515418502202
347,0.055045871559633024,0.0,0.027522935779816512,0.1691842900302115,0.018237082066869297,0.1027190332326284
348,0.15483870967741936,0.025974025974025976,0.07096774193548387,0.2701688555347092,0.007532956685499058,0.12007504690431521
349,0.21052631578947367,0.021276595744680854,0.15789473684210525,0.1543026706231454,0.017910447761194027,0.09495548961424333
350,0.21764705882352944,0.05325443786982249,0.11764705882352942,0.11320754716981131,0.0,0.05929919137466307
351,0.1726618705035971,0.021739130434782608,0.08633093525179855,0.2916666666666667,0.027972027972027975,0.1597222222222222
352,0.5888324873096447,0.25,0.5888324873096447,0.28995057660626034,0.029752066115702483,0.13838550247116968
353,0.12972972972972974,0.01092896174863388,0.05405405405405406,0.11176470588235293,0.0,0.07058823529411765
354,0.1547987616099071,0.024922118380062305,0.0804953560371517,0.21794871794871792,0.004291845493562231,0.11538461538461538
355,0.1848341232227488,0.009523809523809523,0.06161137440758294,0.18448637316561844,0.008421052631578947,0.0880503144654088
356,0.25757575757575757,0.07633587786259541,0.16666666666666669,0.2295081967213115,0.01098901098901099,0.12568306010928962
357,0.1910112359550562,0.06818181818181818,0.16853932584269662,0.14285714285714285,0.0,0.0844155844155844
358,0.12751677852348994,0.020270270270270268,0.0738255033557047,0.24086021505376348,0.02159827213822894,0.11612903225806452
359,0.2764227642276423,0.11475409836065573,0.19512195121951217,0.27918781725888325,0.0816326530612245,0.1624365482233502
360,0.1319796954314721,0.030769230769230774,0.1218274111675127,0.17573221757322177,0.025316455696202528,0.10041841004184102
361,0.15384615384615385,0.022099447513812157,0.07692307692307693,0.19620253164556964,0.012738853503184714,0.12025316455696203
362,0.205607476635514,0.03134796238244514,0.07476635514018692,0.21262458471760798,0.006688963210702342,0.1395348837209302
363,0.11152416356877323,0.029962546816479398,0.08921933085501858,0.25327510917030566,0.061403508771929814,0.15283842794759825
364,0.16045845272206305,0.028818443804034578,0.09742120343839542,0.29078014184397166,0.0498220640569395,0.15248226950354613
365,0.2602739726027397,0.07586206896551724,0.14383561643835616,0.11336032388663968,0.0,0.08097165991902834
366,0.14465408805031443,0.02531645569620253,0.0880503144654088,0.27734375,0.0196078431372549,0.1328125
367,0.2636363636363636,0.11009174311926606,0.1909090909090909,0.1977401129943503,0.03977272727272727,0.11864406779661016
368,0.1370967741935484,0.024390243902439025,0.08064516129032258,0.24074074074074073,0.02325581395348837,0.11111111111111112
369,0.15384615384615385,0.029761904761904764,0.09467455621301775,0.27104722792607805,0.020618556701030927,0.12731006160164274
370,0.3111111111111111,0.07667731629392971,0.14603174603174604,0.2857142857142857,0.03143418467583497,0.1487279843444227
371,0.24742268041237112,0.08333333333333331,0.09278350515463918,0.10126582278481013,0.006369426751592357,0.06329113924050633
372,0.12927756653992395,0.007662835249042146,0.08365019011406845,0.19390581717451524,0.0055710306406685246,0.12742382271468142
373,0.21606648199445985,0.04456824512534818,0.14404432132963987,0.0477815699658703,0.0,0.0341296928327645
374,0.23728813559322035,0.0750853242320819,0.14915254237288136,0.2746781115879828,0.04741379310344827,0.12875536480686697
375,0.11527377521613831,0.005797101449275362,0.057636887608069155,0.1276595744680851,0.0071428571428571435,0.0851063829787234
376,0.1459227467811159,0.017316017316017316,0.07725321888412018,0.20399113082039913,0.031180400890868598,0.11973392461197338
377,0.3217391304347826,0.10526315789473685,0.24347826086956523,0.17464788732394368,0.0056657223796034,0.09577464788732394
378,0.21960784313725487,0.06324110671936758,0.09411764705882351,0.17647058823529413,0.02970297029702971,0.11764705882352941
379,0.3539094650205761,0.11618257261410787,0.3127572016460905,0.22916666666666669,0.04712041884816754,0.125
380,0.15527950310559005,0.03125000000000001,0.07453416149068323,0.05839416058394161,0.0,0.0340632603406326
381,0.2185792349726776,0.038461538461538464,0.08743169398907104,0.2037037037037037,0.027906976744186046,0.10185185185185185
382,0.1329305135951662,0.0182370820668693,0.08459214501510573,0.25877192982456143,0.026431718061674006,0.13157894736842105
383,0.28664495114006516,0.09836065573770492,0.15635179153094464,0.22317596566523604,0.01293103448275862,0.12017167381974249
384,0.24210526315789477,0.031914893617021274,0.11578947368421053,0.10695187165775401,0.0,0.06417112299465241
385,0.2333333333333333,0.06040268456375838,0.13333333333333333,0.17796610169491528,0.00851063829787234,0.0847457627118644
386,0.205761316872428,0.008298755186721992,0.10699588477366255,0.23389021479713604,0.033573141486810544,0.14319809069212408
387,0.20454545454545456,0.03816793893129771,0.0909090909090909,0.2772727272727273,0.013698630136986304,0.1181818181818182
388,0.09863013698630137,0.005509641873278237,0.049315068493150684,0.2199170124481328,0.008333333333333335,0.12448132780082986
389,0.06997084548104955,0.011730205278592374,0.0466472303206997,0.20599250936329588,0.026315789473684206,0.12734082397003743
390,0.418848167539267,0.19047619047619044,0.35602094240837695,0.20606060606060606,0.012269938650306749,0.13333333333333336
391,0.2857142857142857,0.08130081300813008,0.1509433962264151,0.2857142857142857,0.03326403326403326,0.14906832298136646
392,0.2510460251046025,0.042194092827004225,0.11715481171548117,0.2446043165467626,0.007246376811594203,0.12949640287769784
393,0.06060606060606061,0.04081632653061225,0.0505050505050505,0.16037735849056603,0.004739336492890995,0.09433962264150944
394,0.1978021978021978,0.06077348066298343,0.12087912087912087,0.3379174852652259,0.0591715976331361,0.16110019646365423
395,0.14615384615384613,0.031007751937984496,0.09230769230769231,0.16933638443935928,0.009195402298850575,0.09153318077803203
396,0.2162162162162162,0.043478260869565216,0.1081081081081081,0.20202020202020204,0.005076142131979695,0.13636363636363635
397,0.19937694704049844,0.04388714733542319,0.12461059190031154,0.18032786885245902,0.0205761316872428,0.11065573770491804
398,0.4064171122994652,0.227027027027027,0.3422459893048128,0.16494845360824742,0.027681660899653977,0.08247422680412371
399,0.15064935064935064,0.010443864229765011,0.06753246753246753,0.1902439024390244,0.009803921568627449,0.11219512195121949
400,0.13636363636363638,0.020304568527918784,0.0707070707070707,0.21568627450980393,0.01574803149606299,0.10980392156862744
401,0.14325068870523416,0.02770083102493075,0.09366391184573002,0.087248322147651,0.0,0.060402684563758385
402,0.22813688212927757,0.03065134099616858,0.10646387832699619,0.26424870466321243,0.036458333333333336,0.13989637305699482
403,0.3436619718309859,0.0679886685552408,0.22535211267605634,0.23728813559322035,0.03977272727272727,0.12994350282485875
404,0.3032258064516129,0.11688311688311688,0.16129032258064518,0.22978723404255322,0.02564102564102564,0.11489361702127661
405,0.10619469026548674,0.026785714285714284,0.05309734513274337,0.05172413793103448,0.0,0.04597701149425287
406,0.17270194986072424,0.022408963585434174,0.07799442896935933,0.30550621669627,0.0392156862745098,0.1349911190053286
407,0.6640926640926641,0.41245136186770426,0.6332046332046332,0.2359882005899705,0.03560830860534125,0.11799410029498525
408,0.29581993569131837,0.09061488673139159,0.25080385852090037,0.2939068100358423,0.028880866425992784,0.17921146953405018
409,0.10052910052910052,0.02127659574468085,0.05291005291005291,0.2310756972111554,0.02,0.12350597609561753
410,0.10112359550561799,0.022598870056497175,0.0449438202247191,0.19230769230769235,0.021052631578947368,0.12237762237762236
411,0.010416666666666666,0.0,0.010416666666666666,0.10204081632653061,0.0,0.08163265306122448
412,0.19791666666666666,0.042105263157894736,0.13541666666666666,0.12121212121212122,0.026200873362445413,0.08658008658008656
413,0.19653179190751444,0.05813953488372092,0.12138728323699423,0.07272727272727272,0.0,0.050909090909090904
414,0.32,0.13709677419354838,0.232,0.21958456973293766,0.011940298507462687,0.11869436201780416
415,0.23870967741935484,0.0779220779220779,0.13548387096774192,0.1922196796338673,0.013793103448275862,0.10526315789473685
416,0.18471337579617836,0.0705128205128205,0.1719745222929936,0.06926406926406925,0.0,0.04329004329004329
417,0.24271844660194172,0.08823529411764705,0.1941747572815534,0.21674876847290642,0.019900497512437814,0.12807881773399016
418,0.09115281501340482,0.01078167115902965,0.05898123324396783,0.16799999999999998,0.004016064257028113,0.09999999999999999
419,0.134185303514377,0.019292604501607715,0.09584664536741214,0.25769230769230766,0.030888030888030885,0.12307692307692307
420,0.1866666666666667,0.06040268456375838,0.07999999999999999,0.13559322033898308,0.008547008547008548,0.07627118644067796
421,0.16296296296296298,0.05223880597014926,0.1037037037037037,0.240174672489083,0.03070175438596491,0.1222707423580786
422,0.350597609561753,0.15261044176706826,0.3107569721115538,0.3152454780361757,0.03636363636363636,0.1343669250645995
423,0.3904382470119521,0.16867469879518074,0.22310756972111553,0.2158273381294964,0.00963855421686747,0.11031175059952038
424,0.14388489208633096,0.014492753623188406,0.07913669064748201,0.2601626016260163,0.03814713896457765,0.14634146341463414
425,0.11695906432748539,0.052941176470588235,0.11695906432748539,0.10491803278688525,0.0,0.07213114754098361
426,0.4796747967479675,0.22950819672131148,0.3170731707317073,0.1702127659574468,0.021390374331550804,0.12765957446808512
427,0.12462908011869435,0.02388059701492537,0.0712166172106825,0.2851485148514852,0.027833001988071565,0.12673267326732673
428,0.31249999999999994,0.10857142857142855,0.2045454545454545,0.14720812182741114,0.015306122448979593,0.08629441624365483
429,0.1640625,0.01574803149606299,0.10937499999999999,0.19999999999999998,0.04494382022471911,0.14444444444444443
430,0.19161676646706588,0.06626506024096386,0.10778443113772455,0.20155038759689922,0.02334630350194553,0.0930232558139535
431,0.17791411042944785,0.02469135802469136,0.07975460122699388,0.2630480167014614,0.025157232704402517,0.10855949895615866
432,0.25333333333333335,0.0738255033557047,0.09999999999999999,0.19920318725099603,0.0321285140562249,0.1195219123505976
433,0.30721003134796243,0.1135646687697161,0.16300940438871475,0.12075471698113208,0.01520912547528517,0.09056603773584906
434,0.36893203883495146,0.18892508143322478,0.3171521035598705,0.20849420849420852,0.023346303501945526,0.12355212355212356
435,0.3217391304347826,0.08771929824561403,0.1826086956521739,0.23437499999999997,0.05511811023622047,0.140625
436,0.09688581314878894,0.006968641114982578,0.06920415224913495,0.14173228346456693,0.0,0.07086614173228346
437,0.2568306010928962,0.1208791208791209,0.1366120218579235,0.18823529411764706,0.03309692671394799,0.09411764705882353
438,0.2127659574468085,0.03058103975535168,0.12158054711246198,0.13013698630136986,0.0,0.0821917808219178
439,0.27027027027027023,0.09876543209876543,0.17199017199017197,0.3872113676731794,0.04278074866310161,0.14209591474245117
440,0.11142061281337047,0.022408963585434177,0.08913649025069638,0.28125,0.023529411764705885,0.13671875000000003
441,0.15335463258785945,0.01929260450160772,0.08306709265175719,0.20179372197309414,0.0045045045045045045,0.10313901345291482
442,0.18181818181818182,0.026143790849673203,0.1038961038961039,0.3006134969325153,0.043209876543209874,0.15337423312883436
443,0.20168067226890757,0.08474576271186442,0.10924369747899161,0.24933687002652521,0.05333333333333333,0.14323607427055704
444,0.11188811188811189,0.007042253521126761,0.06993006993006992,0.11023622047244094,0.005277044854881267,0.06299212598425198
445,0.18238993710691825,0.044303797468354424,0.10691823899371068,0.24032586558044808,0.008179959100204498,0.11812627291242364
446,0.11014492753623187,0.023323615160349857,0.06376811594202898,0.24340770791075053,0.024439918533604887,0.11764705882352941
447,0.20338983050847456,0.05128205128205129,0.11016949152542374,0.2156862745098039,0.039473684210526314,0.11764705882352941
448,0.21505376344086022,0.10869565217391304,0.16129032258064516,0.13793103448275862,0.011627906976744186,0.08045977011494253
449,0.3166023166023166,0.14785992217898833,0.1467181467181467,0.17857142857142858,0.015384615384615384,0.09183673469387756
450,0.13953488372093023,0.006688963210702341,0.09302325581395349,0.14761904761904762,0.0,0.09047619047619047
451,0.1739130434782609,0.043715846994535526,0.10869565217391304,0.2920892494929006,0.032586558044806514,0.12981744421906694
452,0.1103448275862069,0.02777777777777778,0.05517241379310345,0.19195046439628483,0.024922118380062305,0.11764705882352941
453,0.2571428571428572,0.05755395683453237,0.1357142857142857,0.26344086021505375,0.021621621621621623,0.12365591397849461
454,0.12602739726027398,0.022038567493112945,0.06027397260273973,0.3215686274509804,0.01968503937007874,0.14901960784313725
455,0.26395939086294423,0.10256410256410256,0.21319796954314724,0.10966057441253262,0.005249343832020998,0.057441253263707574
456,0.1377049180327869,0.039603960396039604,0.0983606557377049,0.2986247544204322,0.07495069033530573,0.17681728880157171
457,0.25751072961373395,0.12121212121212123,0.1630901287553648,0.1568627450980392,0.019736842105263157,0.11111111111111112
458,0.41258741258741255,0.32394366197183094,0.3636363636363637,0.20792079207920794,0.014925373134328356,0.11881188118811882
459,0.12903225806451615,0.0058997050147492625,0.07038123167155426,0.24,0.025125628140703515,0.12499999999999997
460,0.30730478589420657,0.0911392405063291,0.14609571788413098,0.30202578268876606,0.022181146025878003,0.143646408839779
461,0.1907356948228883,0.038356164383561646,0.10899182561307902,0.20318725099601595,0.016,0.12749003984063745
462,0.21522309711286086,0.05804749340369392,0.12598425196850394,0.2947368421052632,0.0507399577167019,0.18105263157894738
463,0.0959409594095941,0.007434944237918216,0.03690036900369004,0.21943573667711597,0.03154574132492113,0.12539184952978058
464,0.3710144927536232,0.13994169096209913,0.3072463768115942,0.2492581602373887,0.03582089552238806,0.1602373887240356
465,0.24415584415584415,0.03655352480417754,0.12467532467532468,0.27177700348432055,0.02097902097902098,0.11846689895470383
466,0.11309523809523811,0.017964071856287425,0.06547619047619048,0.09302325581395349,0.013377926421404682,0.08637873754152825
467,0.12918660287081338,0.009615384615384616,0.05741626794258373,0.2413162705667276,0.029357798165137616,0.12797074954296161
468,0.3343653250773994,0.14953271028037382,0.17956656346749225,0.21875,0.0,0.10267857142857144
469,0.2266009852216749,0.024752475247524754,0.10837438423645321,0.12565445026178013,0.0,0.08376963350785341
470,0.20833333333333334,0.06722689075630252,0.16666666666666666,0.21311475409836067,0.021978021978021976,0.1092896174863388
471,0.12151898734177216,0.045801526717557245,0.06582278481012657,0.10591900311526481,0.012539184952978056,0.07476635514018692
472,0.5302325581395348,0.3004694835680751,0.5302325581395348,0.2188449848024316,0.012232415902140675,0.11550151975683892
473,0.20754716981132074,0.03164556962025317,0.1069182389937107,0.29141716566866266,0.044088176352705406,0.1397205588822355
474,0.20947630922693264,0.06516290726817042,0.14962593516209474,0.13953488372093023,0.005194805194805195,0.09302325581395349
475,0.38795986622073575,0.16161616161616163,0.22742474916387959,0.19491525423728812,0.012765957446808512,0.10593220338983052
476,0.11522633744855966,0.033195020746887974,0.0823045267489712,0.22580645161290322,0.05434782608695652,0.13978494623655913
477,0.06976744186046512,0.011764705882352941,0.058139534883720936,0.08637873754152824,0.0,0.059800664451827246
478,0.15111111111111108,0.053811659192825115,0.10666666666666667,0.20887728459530028,0.010498687664041995,0.09921671018276763
479,0.14361702127659576,0.0427807486631016,0.06914893617021275,0.2938053097345133,0.05328596802841919,0.1486725663716814
480,0.14634146341463417,0.03680981595092025,0.06097560975609756,0.12008281573498965,0.0,0.07453416149068323
481,0.1723076923076923,0.006191950464396285,0.10461538461538462,0.15811965811965814,0.004291845493562232,0.09401709401709403
482,0.17049180327868854,0.033003300330033,0.07213114754098361,0.24110671936758896,0.011904761904761906,0.11462450592885376
483,0.3257328990228013,0.05901639344262295,0.17589576547231273,0.19047619047619052,0.017467248908296942,0.11255411255411255
484,0.20606060606060606,0.048780487804878044,0.11515151515151516,0.27790432801822323,0.02288329519450801,0.1184510250569476
485,0.2215568862275449,0.06024096385542168,0.11377245508982037,0.25346534653465347,0.03578528827037773,0.13465346534653463
486,0.15135135135135136,0.010869565217391304,0.07027027027027027,0.25,0.01792114695340502,0.13214285714285715
487,0.33870967741935487,0.14634146341463417,0.24193548387096775,0.13818181818181818,0.0,0.08727272727272727
488,0.24242424242424243,0.027700831024930747,0.1046831955922865,0.016064257028112452,0.0,0.016064257028112452
489,0.178343949044586,0.06410256410256411,0.1273885350318471,0.26285714285714284,0.02294455066921606,0.15238095238095237
490,0.24669603524229075,0.08888888888888889,0.14977973568281938,0.16091954022988506,0.0115606936416185,0.07471264367816093
491,0.35514018691588783,0.19811320754716982,0.2616822429906542,0.1812688821752266,0.018237082066869303,0.10876132930513595
492,0.1397058823529412,0.014814814814814815,0.08088235294117647,0.1925925925925926,0.024813895781637715,0.08888888888888889
493,0.07563025210084033,0.0,0.04201680672268908,0.08860759493670886,0.0,0.06329113924050633
494,0.1769041769041769,0.06419753086419754,0.09336609336609336,0.0855614973262032,0.0,0.06417112299465241
495,0.22222222222222224,0.07468879668049791,0.15637860082304525,0.2365591397849462,0.043243243243243246,0.12365591397849462
496,0.16216216216216214,0.04081632653061224,0.08108108108108107,0.29425287356321833,0.02771362586605081,0.12873563218390804
497,0.27807486631016043,0.14054054054054055,0.21390374331550804,0.0989010989010989,0.0,0.0879120879120879
498,0.21926910299003327,0.05351170568561873,0.13953488372093023,0.07729468599033816,0.00975609756097561,0.0676328502415459
499,0.19636363636363635,0.029304029304029307,0.08727272727272727,0.2025862068965517,0.012987012987012988,0.12068965517241378
500,0.08945686900958466,0.012861736334405145,0.04472843450479233,0.05555555555555555,0.0,0.0462962962962963
